prompt,strategy,synthetic_ratio,classifier,metric,mean,std,count,mean_std,ci_lower,ci_upper,ci_95
original,cross_group,40,svm,accuracy,0.9425733512786003,0.0028280221057781223,100,0.9426 ± 0.0028,0.9420190589458678,0.9431276436113328,"[0.9420, 0.9431]"
original,cross_group,40,svm,auc_pr,0.6659301988554326,0.030207445947360773,100,0.6659 ± 0.0302,0.6600095394497498,0.6718508582611153,"[0.6600, 0.6719]"
original,cross_group,40,svm,auc_roc,0.7661492659367396,0.028270358440087708,100,0.7661 ± 0.0283,0.7606082756824825,0.7716902561909967,"[0.7606, 0.7717]"
original,cross_group,40,svm,balanced_accuracy,0.714218633168835,0.014251469819353307,100,0.7142 ± 0.0143,0.7114253450842418,0.7170119212534283,"[0.7114, 0.7170]"
original,cross_group,40,svm,f1_score,0.5983690333642234,0.02790633057249265,100,0.5984 ± 0.0279,0.5928993925720148,0.603838674156432,"[0.5929, 0.6038]"
original,cross_group,40,svm,precision,0.9930195516326451,0.005937204666556807,100,0.9930 ± 0.0059,0.9918558595179999,0.9941832437472903,"[0.9919, 0.9942]"
original,cross_group,40,svm,recall,0.42877523553162855,0.02854380981385312,100,0.4288 ± 0.0285,0.42318064880811335,0.43436982225514376,"[0.4232, 0.4344]"
original,cross_group,50,random_forest,accuracy,0.9431238223418573,0.010817498176820435,100,0.9431 ± 0.0108,0.9410035926992005,0.9452440519845141,"[0.9410, 0.9452]"
original,cross_group,50,random_forest,auc_pr,0.9368979701293086,0.008749105577206135,100,0.9369 ± 0.0087,0.9351831454361762,0.9386127948224411,"[0.9352, 0.9386]"
original,cross_group,50,random_forest,auc_roc,0.9914576433533174,0.0011981267851455496,100,0.9915 ± 0.0012,0.9912228105034289,0.991692476203206,"[0.9912, 0.9917]"
original,cross_group,50,random_forest,balanced_accuracy,0.9589808583819351,0.005118842169590976,100,0.9590 ± 0.0051,0.9579775653166953,0.959984151447175,"[0.9580, 0.9600]"
original,cross_group,50,random_forest,f1_score,0.7763842807130934,0.03265089326014899,100,0.7764 ± 0.0327,0.7699847056341041,0.7827838557920827,"[0.7700, 0.7828]"
original,cross_group,50,random_forest,precision,0.6449990404342489,0.048352497361897576,100,0.6450 ± 0.0484,0.635521950951317,0.6544761299171808,"[0.6355, 0.6545]"
original,cross_group,50,random_forest,recall,0.9788021534320324,0.00968722426275873,100,0.9788 ± 0.0097,0.9769034574765316,0.9807008493875331,"[0.9769, 0.9807]"
original,cross_group,50,svm,accuracy,0.9409784656796769,0.002967108500810754,100,0.9410 ± 0.0030,0.940396912413518,0.9415600189458359,"[0.9404, 0.9416]"
original,cross_group,50,svm,auc_pr,0.6568484445656404,0.032087344790612156,100,0.6568 ± 0.0321,0.6505593249866805,0.6631375641446003,"[0.6506, 0.6631]"
original,cross_group,50,svm,auc_roc,0.7603284299843754,0.0288831706980489,100,0.7603 ± 0.0289,0.7546673285275579,0.765989531441193,"[0.7547, 0.7660]"
original,cross_group,50,svm,balanced_accuracy,0.7061843876177659,0.014801764668951526,100,0.7062 ± 0.0148,0.7032832417426514,0.7090855334928804,"[0.7033, 0.7091]"
original,cross_group,50,svm,f1_score,0.5824511045666358,0.02961706233270458,100,0.5825 ± 0.0296,0.5766461603494257,0.588256048783846,"[0.5766, 0.5883]"
original,cross_group,50,svm,precision,0.9930384605619486,0.007093597677715093,100,0.9930 ± 0.0071,0.9916481154171164,0.9944288057067807,"[0.9916, 0.9944]"
original,cross_group,50,svm,recall,0.41269179004037687,0.02961194896512548,100,0.4127 ± 0.0296,0.40688784804321226,0.4184957320375415,"[0.4069, 0.4185]"
original,cross_group,60,random_forest,accuracy,0.9442839838492597,0.011153617875010187,100,0.9443 ± 0.0112,0.9420978747457577,0.9464700929527617,"[0.9421, 0.9465]"
original,cross_group,60,random_forest,auc_pr,0.9353364683568581,0.008861186668621051,100,0.9353 ± 0.0089,0.9335996757698084,0.9370732609439079,"[0.9336, 0.9371]"
original,cross_group,60,random_forest,auc_roc,0.9912758529285142,0.0012554267235404624,100,0.9913 ± 0.0013,0.9910297892907003,0.991521916566328,"[0.9910, 0.9915]"
original,cross_group,60,random_forest,balanced_accuracy,0.9586683116494692,0.005491404830590072,100,0.9587 ± 0.0055,0.9575919963026736,0.9597446269962648,"[0.9576, 0.9597]"
original,cross_group,60,random_forest,f1_score,0.7796808627618536,0.0338395280785322,100,0.7797 ± 0.0338,0.7730483152584613,0.7863134102652458,"[0.7730, 0.7863]"
original,cross_group,60,random_forest,precision,0.6505789384102821,0.04974514009252644,100,0.6506 ± 0.0497,0.6408288909521469,0.6603289858684174,"[0.6408, 0.6603]"
original,cross_group,60,random_forest,recall,0.9766487213997308,0.010177253131736636,100,0.9766 ± 0.0102,0.9746539797859104,0.9786434630135512,"[0.9747, 0.9786]"
original,cross_group,60,svm,accuracy,0.9393310901749663,0.0032346683051170805,100,0.9393 ± 0.0032,0.9386970951871634,0.9399650851627692,"[0.9387, 0.9400]"
original,cross_group,60,svm,auc_pr,0.6534202842035044,0.030092507643615037,100,0.6534 ± 0.0301,0.6475221527053558,0.659318415701653,"[0.6475, 0.6593]"
original,cross_group,60,svm,auc_roc,0.759611098330442,0.028313553440861217,100,0.7596 ± 0.0283,0.7540616418560332,0.7651605548048509,"[0.7541, 0.7652]"
original,cross_group,60,svm,balanced_accuracy,0.6976484223119486,0.01639333751435614,100,0.6976 ± 0.0164,0.6944353281591348,0.7008615164647624,"[0.6944, 0.7009]"
original,cross_group,60,svm,f1_score,0.5651628472530887,0.033846223211704496,100,0.5652 ± 0.0338,0.5585289875035947,0.5717967070025828,"[0.5585, 0.5718]"
original,cross_group,60,svm,precision,0.9945085216329403,0.006137820724250283,100,0.9945 ± 0.0061,0.9933055087709873,0.9957115344948934,"[0.9933, 0.9957]"
original,cross_group,60,svm,recall,0.3955450874831763,0.03285241415233565,100,0.3955 ± 0.0329,0.3891060143093185,0.4019841606570341,"[0.3891, 0.4020]"
original,cross_group,70,random_forest,accuracy,0.9441211305518169,0.011521084670044606,100,0.9441 ± 0.0115,0.9418629979564882,0.9463792631471456,"[0.9419, 0.9464]"
original,cross_group,70,random_forest,auc_pr,0.9308576004557032,0.010562634475942786,100,0.9309 ± 0.0106,0.9287873240984185,0.9329278768129879,"[0.9288, 0.9329]"
original,cross_group,70,random_forest,auc_roc,0.9906122614719587,0.0016687267662935984,100,0.9906 ± 0.0017,0.9902851910257652,0.9909393319181522,"[0.9903, 0.9909]"
original,cross_group,70,random_forest,balanced_accuracy,0.9568909825033647,0.007306066027546895,100,0.9569 ± 0.0073,0.9554589935619655,0.9583229714447639,"[0.9555, 0.9583]"
original,cross_group,70,random_forest,f1_score,0.778591213120088,0.03507854474202367,100,0.7786 ± 0.0351,0.7717158183506514,0.7854666078895247,"[0.7717, 0.7855]"
original,cross_group,70,random_forest,precision,0.650913595661224,0.05171975773283752,100,0.6509 ± 0.0517,0.6407765231455879,0.6610506681768601,"[0.6408, 0.6611]"
original,cross_group,70,random_forest,recall,0.9728532974427995,0.014230833003113378,100,0.9729 ± 0.0142,0.9700640541741893,0.9756425407114097,"[0.9701, 0.9756]"
original,cross_group,70,svm,accuracy,0.9373458950201885,0.0036256484990743465,100,0.9373 ± 0.0036,0.9366352679143699,0.9380565221260071,"[0.9366, 0.9381]"
original,cross_group,70,svm,auc_pr,0.640907254657312,0.03267136513139334,100,0.6409 ± 0.0327,0.6345036670915589,0.6473108422230651,"[0.6345, 0.6473]"
original,cross_group,70,svm,auc_roc,0.7527543841216994,0.028998741900665436,100,0.7528 ± 0.0290,0.7470706307091689,0.7584381375342298,"[0.7471, 0.7584]"
original,cross_group,70,svm,balanced_accuracy,0.6876686107372514,0.018215700839046094,100,0.6877 ± 0.0182,0.6840983333727984,0.6912388881017044,"[0.6841, 0.6912]"
original,cross_group,70,svm,f1_score,0.5442012064277651,0.038749271423109084,100,0.5442 ± 0.0387,0.5366063492288358,0.5517960636266945,"[0.5366, 0.5518]"
original,cross_group,70,svm,precision,0.9944643942732896,0.00626183975218826,100,0.9945 ± 0.0063,0.9932370736818606,0.9956917148647185,"[0.9932, 0.9957]"
original,cross_group,70,svm,recall,0.3755720053835801,0.03646225526044306,100,0.3756 ± 0.0365,0.36842540335253327,0.38271860741462693,"[0.3684, 0.3827]"
original,cross_group,80,random_forest,accuracy,0.9447092866756392,0.009577260728285224,100,0.9447 ± 0.0096,0.9428321435728954,0.9465864297783831,"[0.9428, 0.9466]"
original,cross_group,80,random_forest,auc_pr,0.9271063945112019,0.010759005464860642,100,0.9271 ± 0.0108,0.9249976294400892,0.9292151595823146,"[0.9250, 0.9292]"
original,cross_group,80,random_forest,auc_roc,0.9901968031823262,0.0017317997475999234,100,0.9902 ± 0.0017,0.9898573704317966,0.9905362359328558,"[0.9899, 0.9905]"
original,cross_group,80,random_forest,balanced_accuracy,0.9555189173022282,0.008088464141946996,100,0.9555 ± 0.0081,0.9539335783304066,0.9571042562740497,"[0.9539, 0.9571]"
original,cross_group,80,random_forest,f1_score,0.7792130477546987,0.029228649849275208,100,0.7792 ± 0.0292,0.7734842323842407,0.7849418631251567,"[0.7735, 0.7849]"
original,cross_group,80,random_forest,precision,0.6530360828383286,0.043537145762759764,100,0.6530 ± 0.0435,0.6445028022688277,0.6615693634078295,"[0.6445, 0.6616]"
original,cross_group,80,random_forest,recall,0.9690309555854644,0.017270327746467383,100,0.9690 ± 0.0173,0.9656459713471568,0.972415939823772,"[0.9656, 0.9724]"
original,cross_group,80,svm,accuracy,0.9355693135935397,0.003856006611969338,100,0.9356 ± 0.0039,0.9348135362975937,0.9363250908894857,"[0.9348, 0.9363]"
original,cross_group,80,svm,auc_pr,0.6305888602667707,0.02842258294064721,100,0.6306 ± 0.0284,0.6250180340104039,0.6361596865231376,"[0.6250, 0.6362]"
original,cross_group,80,svm,auc_roc,0.7464757365539815,0.027020931192405166,100,0.7465 ± 0.0270,0.7411796340402701,0.7517718390676928,"[0.7412, 0.7518]"
original,cross_group,80,svm,balanced_accuracy,0.6786959772693285,0.019469229214341837,100,0.6787 ± 0.0195,0.6748800083433175,0.6825119461953395,"[0.6749, 0.6825]"
original,cross_group,80,svm,f1_score,0.524847138087656,0.042829220532089686,100,0.5248 ± 0.0428,0.5164526108633665,0.5332416653119456,"[0.5165, 0.5332]"
original,cross_group,80,svm,precision,0.9948114035965312,0.006247598031899575,100,0.9948 ± 0.0062,0.9935868743822789,0.9960359328107835,"[0.9936, 0.9960]"
original,cross_group,80,svm,recall,0.3576043068640646,0.03899343438034792,100,0.3576 ± 0.0390,0.3499615937255164,0.3652470200026128,"[0.3500, 0.3652]"
original,cross_group,90,random_forest,accuracy,0.9454764468371466,0.009210813510315767,100,0.9455 ± 0.0092,0.9436711273891247,0.9472817662851685,"[0.9437, 0.9473]"
original,cross_group,90,random_forest,auc_pr,0.9225960953864997,0.00971167270892954,100,0.9226 ± 0.0097,0.9206926075355495,0.9244995832374499,"[0.9207, 0.9245]"
original,cross_group,90,random_forest,auc_roc,0.9895784069892346,0.0016462875482061983,100,0.9896 ± 0.0016,0.9892557346297862,0.989901079348683,"[0.9893, 0.9899]"
original,cross_group,90,random_forest,balanced_accuracy,0.9548325108419321,0.007584937722598984,100,0.9548 ± 0.0076,0.9533458630483027,0.9563191586355615,"[0.9533, 0.9563]"
original,cross_group,90,random_forest,f1_score,0.7810644251629216,0.02895758631121248,100,0.7811 ± 0.0290,0.775388738245924,0.7867401120799192,"[0.7754, 0.7867]"
original,cross_group,90,random_forest,precision,0.6565185961189782,0.04180608729208615,100,0.6565 ± 0.0418,0.6483246030097294,0.6647125892282271,"[0.6483, 0.6647]"
original,cross_group,90,random_forest,recall,0.9665275908479138,0.013822006216776051,100,0.9665 ± 0.0138,0.9638184776294257,0.9692367040664019,"[0.9638, 0.9692]"
original,cross_group,90,svm,accuracy,0.9344777927321669,0.0034719282914457195,100,0.9345 ± 0.0035,0.9337972947870435,0.9351582906772903,"[0.9338, 0.9352]"
original,cross_group,90,svm,auc_pr,0.6236160642649601,0.03025269493426792,100,0.6236 ± 0.0303,0.6176865360578435,0.6295455924720766,"[0.6177, 0.6295]"
original,cross_group,90,svm,auc_roc,0.7437033487969364,0.026954069282040655,100,0.7437 ± 0.0270,0.7384203512176565,0.7489863463762164,"[0.7384, 0.7490]"
original,cross_group,90,svm,balanced_accuracy,0.6730888290713324,0.017521657209171107,100,0.6731 ± 0.0175,0.6696545842583348,0.67652307388433,"[0.6697, 0.6765]"
original,cross_group,90,svm,f1_score,0.5128744074596818,0.03954780199891763,100,0.5129 ± 0.0395,0.505123038267894,0.5206257766514697,"[0.5051, 0.5206]"
original,cross_group,90,svm,precision,0.9955940192251161,0.005294390235069795,100,0.9956 ± 0.0053,0.9945563187390425,0.9966317197111898,"[0.9946, 0.9966]"
original,cross_group,90,svm,recall,0.34635262449528936,0.03508946340236448,100,0.3464 ± 0.0351,0.33947508966842593,0.3532301593221528,"[0.3395, 0.3532]"
original,cross_group,100,random_forest,accuracy,0.94785733512786,0.010209252968594398,100,0.9479 ± 0.0102,0.9458563215460155,0.9498583487097044,"[0.9459, 0.9499]"
original,cross_group,100,random_forest,auc_pr,0.919854533873402,0.011586092632159083,100,0.9199 ± 0.0116,0.9175836597174988,0.9221254080293052,"[0.9176, 0.9221]"
original,cross_group,100,random_forest,auc_roc,0.9891242172343396,0.0018684261807907043,100,0.9891 ± 0.0019,0.9887580057029046,0.9894904287657746,"[0.9888, 0.9895]"
original,cross_group,100,random_forest,balanced_accuracy,0.9529430237774786,0.00909835654569343,100,0.9529 ± 0.0091,0.9511597458945227,0.9547263016604346,"[0.9512, 0.9547]"
original,cross_group,100,random_forest,f1_score,0.7877689117267133,0.03194028157766983,100,0.7878 ± 0.0319,0.7815086165374899,0.7940292069159366,"[0.7815, 0.7940]"
original,cross_group,100,random_forest,precision,0.670404716357663,0.050751858981227624,100,0.6704 ± 0.0508,0.6604573519973423,0.6803520807179836,"[0.6605, 0.6804]"
original,cross_group,100,random_forest,recall,0.959300134589502,0.02153527194493183,100,0.9593 ± 0.0215,0.9550792212882954,0.9635210478907087,"[0.9551, 0.9635]"
original,cross_group,100,svm,accuracy,0.931172274562584,0.0027894577257242224,100,0.9312 ± 0.0028,0.930625540848342,0.931719008276826,"[0.9306, 0.9317]"
original,cross_group,100,svm,auc_pr,0.5994706995220862,0.0255938565334973,100,0.5995 ± 0.0256,0.5944543036415207,0.6044870954026517,"[0.5945, 0.6045]"
original,cross_group,100,svm,auc_roc,0.7260391821096397,0.024585114197006205,100,0.7260 ± 0.0246,0.7212204997270265,0.7308578644922529,"[0.7212, 0.7309]"
original,cross_group,100,svm,balanced_accuracy,0.6563937490653506,0.013920459780336314,100,0.6564 ± 0.0139,0.6536653389484047,0.6591221591822966,"[0.6537, 0.6591]"
original,cross_group,100,svm,f1_score,0.47555421577473345,0.033002212239852384,100,0.4756 ± 0.0330,0.4690857821757224,0.4820226493737445,"[0.4691, 0.4820]"
original,cross_group,100,svm,precision,0.9961399647130575,0.0049700169419660415,100,0.9961 ± 0.0050,0.9951658413924322,0.9971140880336828,"[0.9952, 0.9971]"
original,cross_group,100,svm,recall,0.3129205921938089,0.027838506484299422,100,0.3129 ± 0.0278,0.3074642449228862,0.3183769394647316,"[0.3075, 0.3184]"
strong,within_group,0,random_forest,accuracy,0.9480538358008076,0.013175084969634439,100,0.9481 ± 0.0132,0.9454715191467592,0.950636152454856,"[0.9455, 0.9506]"
strong,within_group,0,random_forest,auc_pr,0.9507278414269023,0.00639966621078501,100,0.9507 ± 0.0064,0.9494735068495884,0.9519821760042161,"[0.9495, 0.9520]"
strong,within_group,0,random_forest,auc_roc,0.9929381097611906,0.0007644111236508849,100,0.9929 ± 0.0008,0.992788285180955,0.9930879343414262,"[0.9928, 0.9931]"
strong,within_group,0,random_forest,balanced_accuracy,0.9630357409899806,0.005333811737665206,100,0.9630 ± 0.0053,0.9619903138893982,0.964081168090563,"[0.9620, 0.9641]"
strong,within_group,0,random_forest,f1_score,0.7931252310860715,0.04086585787836489,100,0.7931 ± 0.0409,0.785115522941912,0.8011349392302309,"[0.7851, 0.8011]"
strong,within_group,0,random_forest,precision,0.667822498893394,0.060762641533376155,100,0.6678 ± 0.0608,0.6559130211528522,0.6797319766339357,"[0.6559, 0.6797]"
strong,within_group,0,random_forest,recall,0.9817631224764469,0.007897527819647322,100,0.9818 ± 0.0079,0.980215207023796,0.9833110379290978,"[0.9802, 0.9833]"
strong,within_group,0,svm,accuracy,0.9454253028263796,0.002727142203358518,100,0.9454 ± 0.0027,0.9448907829545213,0.9459598226982379,"[0.9449, 0.9460]"
strong,within_group,0,svm,auc_pr,0.6664346971559144,0.030211975700396063,100,0.6664 ± 0.0302,0.6605131499186367,0.6723562443931921,"[0.6605, 0.6724]"
strong,within_group,0,svm,auc_roc,0.7629342956875205,0.028316431933437032,100,0.7629 ± 0.0283,0.7573842750285669,0.7684843163464741,"[0.7574, 0.7685]"
strong,within_group,0,svm,balanced_accuracy,0.729339763720652,0.01404455649559842,100,0.7293 ± 0.0140,0.7265870306475147,0.7320924967937893,"[0.7266, 0.7321]"
strong,within_group,0,svm,f1_score,0.6267648056053076,0.025985951859603368,100,0.6268 ± 0.0260,0.6216715590408253,0.6318580521697899,"[0.6217, 0.6319]"
strong,within_group,0,svm,precision,0.9893951045812527,0.005503287924218547,100,0.9894 ± 0.0055,0.9883164601481058,0.9904737490143996,"[0.9883, 0.9905]"
strong,within_group,0,svm,recall,0.4592328398384926,0.02820339218509237,100,0.4592 ± 0.0282,0.4537049749702145,0.4647607047067707,"[0.4537, 0.4648]"
strong,within_group,10,random_forest,accuracy,0.9455154777927323,0.013339154174391788,100,0.9455 ± 0.0133,0.9429010035745514,0.9481299520109131,"[0.9429, 0.9481]"
strong,within_group,10,random_forest,auc_pr,0.9468005965820876,0.00816040098053839,100,0.9468 ± 0.0082,0.9452011579899021,0.9484000351742731,"[0.9452, 0.9484]"
strong,within_group,10,random_forest,auc_roc,0.992504988989504,0.0010335102366348387,100,0.9925 ± 0.0010,0.9923024209831236,0.9927075569958844,"[0.9923, 0.9927]"
strong,within_group,10,random_forest,balanced_accuracy,0.9611230746224017,0.005656099877257703,100,0.9611 ± 0.0057,0.9600144790464591,0.9622316701983442,"[0.9600, 0.9622]"
strong,within_group,10,random_forest,f1_score,0.7849125054670709,0.040625831812170506,100,0.7849 ± 0.0406,0.7769498424318855,0.7928751685022564,"[0.7769, 0.7929]"
strong,within_group,10,random_forest,precision,0.656764723401047,0.05953192027786597,100,0.6568 ± 0.0595,0.6450964670265852,0.6684329797755088,"[0.6451, 0.6684]"
strong,within_group,10,random_forest,recall,0.9806325706594886,0.008694862310911664,100,0.9806 ± 0.0087,0.9789283776465499,0.9823367636724273,"[0.9789, 0.9823]"
strong,within_group,10,svm,accuracy,0.9448532974427996,0.0028958388667126088,100,0.9449 ± 0.0029,0.9442857130249239,0.9454208818606752,"[0.9443, 0.9454]"
strong,within_group,10,svm,auc_pr,0.6674469942946412,0.0327409382457153,100,0.6674 ± 0.0327,0.661029770398481,0.6738642181908013,"[0.6610, 0.6739]"
strong,within_group,10,svm,auc_roc,0.7634040376045524,0.031394504669483625,100,0.7634 ± 0.0314,0.7572507146893337,0.7695573605197712,"[0.7573, 0.7696]"
strong,within_group,10,svm,balanced_accuracy,0.7260610139075818,0.014718566101541566,100,0.7261 ± 0.0147,0.7231761749516796,0.728945852863484,"[0.7232, 0.7289]"
strong,within_group,10,svm,f1_score,0.620836456753822,0.02781148829189252,100,0.6208 ± 0.0278,0.6153854050486111,0.626287508459033,"[0.6154, 0.6263]"
strong,within_group,10,svm,precision,0.9912455259186688,0.006552338146750277,100,0.9912 ± 0.0066,0.9899612676419057,0.9925297841954318,"[0.9900, 0.9925]"
strong,within_group,10,svm,recall,0.4525706594885599,0.029513517191889712,100,0.4526 ± 0.0295,0.44678601011894953,0.4583553088581703,"[0.4468, 0.4584]"
strong,within_group,20,random_forest,accuracy,0.9438600269179004,0.013253461844523537,100,0.9439 ± 0.0133,0.9412623483963738,0.946457705439427,"[0.9413, 0.9465]"
strong,within_group,20,random_forest,auc_pr,0.9446063741531501,0.009599869112641529,100,0.9446 ± 0.0096,0.9427247998070724,0.9464879484992278,"[0.9427, 0.9465]"
strong,within_group,20,random_forest,auc_roc,0.9923328847016599,0.0013916815169195346,100,0.9923 ± 0.0014,0.9920601151243437,0.9926056542789762,"[0.9921, 0.9926]"
strong,within_group,20,random_forest,balanced_accuracy,0.9600777628233886,0.007174570914987714,100,0.9601 ± 0.0072,0.9586715469240511,0.9614839787227262,"[0.9587, 0.9615]"
strong,within_group,20,random_forest,f1_score,0.7795958422481611,0.04009905143366937,100,0.7796 ± 0.0401,0.7717364281671619,0.7874552563291604,"[0.7717, 0.7875]"
strong,within_group,20,random_forest,precision,0.6492932176245803,0.0572176033144356,100,0.6493 ± 0.0572,0.6380785673749508,0.6605078678742097,"[0.6381, 0.6605]"
strong,within_group,20,random_forest,recall,0.980349932705249,0.010602766383145744,100,0.9803 ± 0.0106,0.9782717904941524,0.9824280749163455,"[0.9783, 0.9824]"
strong,within_group,20,svm,accuracy,0.9437806191117093,0.002999970239282394,100,0.9438 ± 0.0030,0.9431926249448099,0.9443686132786087,"[0.9432, 0.9444]"
strong,within_group,20,svm,auc_pr,0.662764526829978,0.03399275304053654,100,0.6628 ± 0.0340,0.6561019472340328,0.6694271064259232,"[0.6561, 0.6694]"
strong,within_group,20,svm,auc_roc,0.7604410800087996,0.03182348970386107,100,0.7604 ± 0.0318,0.7542036760268428,0.7666784839907564,"[0.7542, 0.7667]"
strong,within_group,20,svm,balanced_accuracy,0.7204164797368027,0.015178071977694151,100,0.7204 ± 0.0152,0.7174415776291746,0.7233913818444307,"[0.7174, 0.7234]"
strong,within_group,20,svm,f1_score,0.6102170753172553,0.0293273785559776,100,0.6102 ± 0.0293,0.6044689091202837,0.6159652415142269,"[0.6045, 0.6160]"
strong,within_group,20,svm,precision,0.9924141406094446,0.006485346255586126,100,0.9924 ± 0.0065,0.9911430127433497,0.9936852684755394,"[0.9911, 0.9937]"
strong,within_group,20,svm,recall,0.4412113055181696,0.03041587996737627,100,0.4412 ± 0.0304,0.43524979304456385,0.4471728179917754,"[0.4352, 0.4472]"
strong,within_group,30,random_forest,accuracy,0.9437025572005383,0.013129250117480328,100,0.9437 ± 0.0131,0.9411292241775122,0.9462758902235644,"[0.9411, 0.9463]"
strong,within_group,30,random_forest,auc_pr,0.9414596246169319,0.009657754871622896,100,0.9415 ± 0.0097,0.9395667046620938,0.94335254457177,"[0.9396, 0.9434]"
strong,within_group,30,random_forest,auc_roc,0.9919475706765966,0.0015286104459755676,100,0.9919 ± 0.0015,0.9916479630291853,0.9922471783240078,"[0.9916, 0.9922]"
strong,within_group,30,random_forest,balanced_accuracy,0.9595895020188425,0.006928992267346621,100,0.9596 ± 0.0069,0.9582314195344426,0.9609475845032425,"[0.9582, 0.9609]"
strong,within_group,30,random_forest,f1_score,0.7789468374187956,0.03979279450317619,100,0.7789 ± 0.0398,0.771147449696173,0.7867462251414181,"[0.7711, 0.7867]"
strong,within_group,30,random_forest,precision,0.6488770904395572,0.05774076978201857,100,0.6489 ± 0.0577,0.6375598995622815,0.6601942813168329,"[0.6376, 0.6602]"
strong,within_group,30,random_forest,recall,0.9794481830417228,0.011452064933994522,100,0.9794 ± 0.0115,0.9772035783146599,0.9816927877687857,"[0.9772, 0.9817]"
strong,within_group,30,svm,accuracy,0.9423674293405113,0.002971227472905413,100,0.9424 ± 0.0030,0.9417850687558219,0.9429497899252007,"[0.9418, 0.9429]"
strong,within_group,30,svm,auc_pr,0.6547755817965644,0.0341021084890462,100,0.6548 ± 0.0341,0.6480915685327113,0.6614595950604174,"[0.6481, 0.6615]"
strong,within_group,30,svm,auc_roc,0.7555617707848397,0.03234722582535151,100,0.7556 ± 0.0323,0.7492217145230707,0.7619018270466086,"[0.7492, 0.7619]"
strong,within_group,30,svm,balanced_accuracy,0.7131531329445192,0.014939708082489041,100,0.7132 ± 0.0149,0.7102249501603514,0.716081315728687,"[0.7102, 0.7161]"
strong,within_group,30,svm,f1_score,0.5962489936449608,0.029395901515845535,100,0.5962 ± 0.0294,0.590487396947855,0.6020105903420665,"[0.5905, 0.6020]"
strong,within_group,30,svm,precision,0.993157504571116,0.006396657041061155,100,0.9932 ± 0.0064,0.9919037597910679,0.994411249351164,"[0.9919, 0.9944]"
strong,within_group,30,svm,recall,0.42663526244952893,0.029914314576567617,100,0.4266 ± 0.0299,0.42077205679252166,0.4324984681065362,"[0.4208, 0.4325]"
strong,within_group,40,random_forest,accuracy,0.9438519515477793,0.013151043512428618,100,0.9439 ± 0.0132,0.9412743470193433,0.9464295560762154,"[0.9413, 0.9464]"
strong,within_group,40,random_forest,auc_pr,0.9400120249607514,0.009931846643228024,100,0.9400 ± 0.0099,0.9380653830186787,0.9419586669028241,"[0.9381, 0.9420]"
strong,within_group,40,random_forest,auc_roc,0.9917495216306282,0.0015685247778183273,100,0.9917 ± 0.0016,0.9914420907741759,0.9920569524870806,"[0.9914, 0.9921]"
strong,within_group,40,random_forest,balanced_accuracy,0.9589786152235681,0.006564092456121144,100,0.9590 ± 0.0066,0.9576920531021683,0.9602651773449679,"[0.9577, 0.9603]"
strong,within_group,40,random_forest,f1_score,0.7791860712826049,0.039901243316152614,100,0.7792 ± 0.0399,0.7713654275926389,0.7870067149725708,"[0.7714, 0.7870]"
strong,within_group,40,random_forest,precision,0.6500439518341616,0.05899779661278242,100,0.6500 ± 0.0590,0.6384803836980563,0.661607519970267,"[0.6385, 0.6616]"
strong,within_group,40,random_forest,recall,0.9778869448183042,0.012162432422199219,100,0.9779 ± 0.0122,0.9755031080635531,0.9802707815730552,"[0.9755, 0.9803]"
strong,within_group,40,svm,accuracy,0.9410888290713325,0.0029758425120350886,100,0.9411 ± 0.0030,0.9405055639389737,0.9416720942036914,"[0.9405, 0.9417]"
strong,within_group,40,svm,auc_pr,0.6501454408251539,0.034947022538455906,100,0.6501 ± 0.0349,0.6432958244076166,0.6569950572426912,"[0.6433, 0.6570]"
strong,within_group,40,svm,auc_roc,0.7528268766802303,0.03426348968537483,100,0.7528 ± 0.0343,0.7461112327018968,0.7595425206585638,"[0.7461, 0.7595]"
strong,within_group,40,svm,balanced_accuracy,0.7066763870195902,0.014920083424276242,100,0.7067 ± 0.0149,0.703752050668432,0.7096007233707484,"[0.7038, 0.7096]"
strong,within_group,40,svm,f1_score,0.5834616362416254,0.029929766079251078,100,0.5835 ± 0.0299,0.5775954020900922,0.5893278703931586,"[0.5776, 0.5893]"
strong,within_group,40,svm,precision,0.993377760535808,0.0063108653014373114,100,0.9934 ± 0.0063,0.9921408309367262,0.9946146901348897,"[0.9921, 0.9946]"
strong,within_group,40,svm,recall,0.4136608344549125,0.029863430349666764,100,0.4137 ± 0.0299,0.4078076021063778,0.41951406680344716,"[0.4078, 0.4195]"
strong,within_group,50,random_forest,accuracy,0.9449865410497981,0.01270667543882926,100,0.9450 ± 0.0127,0.9424960326637876,0.9474770494358086,"[0.9425, 0.9475]"
strong,within_group,50,random_forest,auc_pr,0.93744899980565,0.011175366198729246,100,0.9374 ± 0.0112,0.935258628030699,0.939639371580601,"[0.9353, 0.9396]"
strong,within_group,50,random_forest,auc_roc,0.9914984579669961,0.0017161012057522569,100,0.9915 ± 0.0017,0.9911621021306687,0.9918348138033235,"[0.9912, 0.9918]"
strong,within_group,50,random_forest,balanced_accuracy,0.9588552415133842,0.007500675767135124,100,0.9589 ± 0.0075,0.9573851090630258,0.9603253739637426,"[0.9574, 0.9603]"
