prompt,strategy,classifier,metric,synthetic_ratio,performance,regression_slope,regression_r_squared,regression_p_value,total_change,absolute_degradation,relative_degradation,p_value
original,within_group,random_forest,precision,60,0.6499803188680008,,,,,0.017842180025393062,0.02671694957111838,2.6104243608827577e-06
original,within_group,random_forest,precision,70,0.6504767888190599,,,,,0.017345710074333942,0.025973533540838194,2.1721263114534474e-06
original,within_group,random_forest,precision,80,0.6492855115027456,,,,,0.01853698739064824,0.02775735681466962,7.396919415041263e-06
original,within_group,random_forest,precision,90,0.6471941862043628,,,,,0.020628312689031092,0.030888915427696666,4.594505096065927e-08
original,within_group,random_forest,precision,100,0.6523219723482682,,,,,0.015500526545125681,0.023210548567636786,2.0400505568125883e-06
original,within_group,random_forest,recall,sensitivity,0.981763122476447,-0.0001691912394469621,0.9584903125669528,1.5920692883732662e-07,-0.01748317631224794,,,
original,within_group,random_forest,recall,10,0.9810497981157469,,,,,0.0007133243607001516,0.0007265748166429673,0.4315629103044448
original,within_group,random_forest,recall,20,0.9805114401076718,,,,,0.0012516823687752643,0.0012749331688258567,0.20532288364526402
original,within_group,random_forest,recall,30,0.9786137281292059,,,,,0.0031493943472411523,0.0032078963602716784,0.029589085034134703
original,within_group,random_forest,recall,40,0.9781965006729476,,,,,0.0035666218034994257,0.00363287408321348,0.010466492860868528
original,within_group,random_forest,recall,50,0.9759757738896364,,,,,0.005787348586810626,0.005894852285969284,8.173064892724212e-05
original,within_group,random_forest,recall,60,0.9735397039030955,,,,,0.008223418573351515,0.00837617382959788,3.322530393912324e-07
original,within_group,random_forest,recall,70,0.9728532974427994,,,,,0.008909825033647678,0.009075330728631467,2.8935249672989568e-08
original,within_group,random_forest,recall,80,0.97021534320323,,,,,0.01154777927321704,0.01176228665432896,5.345604325458017e-11
original,within_group,random_forest,recall,90,0.9681426648721398,,,,,0.01362045760430719,0.013873466310234067,2.730998176631334e-15
original,within_group,random_forest,recall,100,0.9642799461641991,,,,,0.01748317631224794,0.017807937487148148,1.5009800394463177e-20
original,within_group,random_forest,auc_roc,sensitivity,0.9929381097611908,-4.123401357415099e-05,0.970487202897941,3.413008503178277e-08,-0.0042382570307266665,,,
original,within_group,random_forest,auc_roc,10,0.9925236860013031,,,,,0.0004144237598876499,0.000417371189416148,0.00011304321187602955
original,within_group,random_forest,auc_roc,20,0.9922285018580275,,,,,0.0007096079031633229,0.0007146547163286834,3.1973336652048565e-07
original,within_group,random_forest,auc_roc,30,0.9920388065391136,,,,,0.0008993032220772079,0.0009056991702065874,6.486931558532992e-08
original,within_group,random_forest,auc_roc,40,0.9918321018605232,,,,,0.001106007900667616,0.0011138739562867813,4.970720305797615e-13
original,within_group,random_forest,auc_roc,50,0.9912392307768171,,,,,0.0016988789843737084,0.0017109616074483251,3.2539649741594294e-16
original,within_group,random_forest,auc_roc,60,0.9908072783796769,,,,,0.0021308313815139313,0.002145986099804763,5.889021903482883e-22
original,within_group,random_forest,auc_roc,70,0.9906156226872777,,,,,0.0023224870739131376,0.0023390048695700817,1.6538545059290903e-23
original,within_group,random_forest,auc_roc,80,0.9899228057654301,,,,,0.0030153039957606653,0.003036749185189265,2.3546561501431957e-26
original,within_group,random_forest,auc_roc,90,0.9891792234223975,,,,,0.003758886338793288,0.003785619971517992,9.327738350135496e-34
original,within_group,random_forest,auc_roc,100,0.9886998527304641,,,,,0.0042382570307266665,0.004268400003043493,2.2390819702360195e-38
