prompt,strategy,classifier,metric,synthetic_ratio,performance,regression_slope,regression_r_squared,regression_p_value,total_change,absolute_degradation,relative_degradation,p_value
strong,within_group,random_forest,auc_roc,10,0.9925049889895041,,,,,0.00043312077168666807,0.00043620117651727247,1.4093076874399838e-05
strong,within_group,random_forest,auc_roc,20,0.99233288470166,,,,,0.0006052250595307562,0.000609529489885646,9.802055858958625e-06
strong,within_group,random_forest,auc_roc,30,0.9919475706765966,,,,,0.000990539084594233,0.0009975839126896491,5.13533937013907e-10
strong,within_group,random_forest,auc_roc,40,0.9917495216306282,,,,,0.0011885881305625512,0.0011970415062912791,6.140437239618248e-12
strong,within_group,random_forest,auc_roc,50,0.9914984579669961,,,,,0.0014396517941946962,0.001449890763625684,4.1381835592755954e-14
strong,within_group,random_forest,auc_roc,60,0.9911860158951269,,,,,0.0017520938660638974,0.0017645549595082914,5.61988124745844e-16
strong,within_group,random_forest,auc_roc,70,0.9905409765356982,,,,,0.0023971332254926203,0.002414181913180016,2.462099488663041e-22
strong,within_group,random_forest,auc_roc,80,0.9900026819277918,,,,,0.0029354278333989514,0.0029563049343578366,4.037188762849738e-27
strong,within_group,random_forest,auc_roc,90,0.9895784532814218,,,,,0.003359656479768991,0.003383550743738715,3.045663287025375e-31
strong,within_group,random_forest,auc_roc,100,0.9891026450751855,,,,,0.0038354646860052632,0.0038627429527583767,7.591770032874977e-41
