prompt,strategy,classifier,metric,synthetic_ratio,performance,regression_slope,regression_r_squared,regression_p_value,total_change,absolute_degradation,relative_degradation,p_value
strong,cross_group,svm,precision,70,0.9955476536091526,,,,,-0.006152549027900078,-0.006218495522578978,6.301799648014602e-16
strong,cross_group,svm,precision,80,0.9959650655633819,,,,,-0.006569960982129364,-0.006640381533836279,8.505268478491956e-20
strong,cross_group,svm,precision,90,0.9967760316766481,,,,,-0.007380927095395506,-0.007460040039837653,7.899205795383858e-25
strong,cross_group,svm,precision,100,0.9980332586308839,,,,,-0.008638154049631308,-0.008730742662495065,1.4434378284946878e-23
strong,cross_group,svm,recall,sensitivity,0.4592328398384926,-0.001660137036583874,0.9656370494386765,6.782405948468068e-08,-0.16131897711978466,,,
strong,cross_group,svm,recall,10,0.4564602960969045,,,,,0.002772543741588085,0.00603733770991456,0.049020132154075836
strong,cross_group,svm,recall,20,0.44888290713324364,,,,,0.010349932705248976,0.022537440286040822,1.1711588110628783e-07
strong,cross_group,svm,recall,30,0.43635262449528933,,,,,0.02288021534320328,0.049822689839102124,3.3896180838966777e-16
strong,cross_group,svm,recall,40,0.42407806191117087,,,,,0.035154777927321745,0.07655109756454985,1.1744460969923385e-24
strong,cross_group,svm,recall,50,0.4072139973082099,,,,,0.052018842530282716,0.11327335072242917,7.201047863511931e-29
strong,cross_group,svm,recall,60,0.3883310901749663,,,,,0.0709017496635263,0.1543917235719939,3.9058667411118706e-32
strong,cross_group,svm,recall,70,0.36467025572005374,,,,,0.09456258411843887,0.20591424635854777,1.0869364349583592e-37
strong,cross_group,svm,recall,80,0.34364737550471064,,,,,0.11558546433378197,0.2516925060812989,3.6796200839510283e-42
strong,cross_group,svm,recall,90,0.3252759084791386,,,,,0.133956931359354,0.29169719527563676,5.014864174250084e-50
strong,cross_group,svm,recall,100,0.29791386271870796,,,,,0.16131897711978466,0.3512792708302805,3.305099618428939e-63
