strategy,synthetic_ratio,classifier,metric,baseline_mean,baseline_std,baseline_n,test_mean,test_std,test_n,absolute_change,relative_change_pct,t_statistic,t_pvalue,t_test_type,wilcoxon_statistic,wilcoxon_pvalue,cohens_d,ks_statistic,ks_pvalue,kl_divergence,js_divergence,is_significant_t,is_significant_wilcoxon,is_significant_ks,t_pvalue_corrected,is_significant_t_corrected,wilcoxon_pvalue_corrected,is_significant_wilcoxon_corrected,effect_size_category
cross_group,75,random_forest,balanced_accuracy,0.8925925925925926,0.03727704148493396,15,0.8882716049382716,0.02881876933755214,15,-0.004320987654320985,-0.4840940525587825,0.3176110670031997,0.7554675978583001,paired_ttest,50.0,0.5699052889537048,0.12969159294407892,0.3333333333333333,0.3855465198257425,1.8166181668928951,0.17641686350879524,False,False,False,0.8335316822978993,False,0.6914292108629507,False,Negligible
cross_group,75,deep_learning,accuracy,0.9587499999999999,0.011921119714108043,15,0.9490277777777778,0.006813244765367271,15,-0.009722222222222077,-1.0140518615094736,2.721802223419714,0.01653495743984068,paired_ttest,21.0,0.026603454938603343,1.0013511299046727,0.6,0.007655808318750842,15.510737324232919,0.4540238523112656,True,True,True,0.04663705944570448,True,0.06805534984293878,False,Large
cross_group,75,deep_learning,precision,0.9637615222455346,0.02774049668752842,15,0.903328185277344,0.09673607656811625,15,-0.06043333696819053,-6.270569593542469,2.411377018943853,0.030203223491716332,paired_ttest,24.0,0.041259765625,0.8492636050872719,0.5333333333333333,0.026248485664288602,9.690476929460687,0.22479459268043456,True,True,True,0.06644709168177593,False,0.08631559139952617,False,Large
cross_group,75,deep_learning,recall,0.6125,0.12909944487358055,15,0.5722222222222223,0.12372030133718138,15,-0.040277777777777746,-6.575963718820856,0.948256541721206,0.3590810481083845,paired_ttest,47.0,0.45984881688960566,0.3185563211010317,0.4,0.18441617684449832,12.854758643681388,0.4257838005207781,False,False,False,0.4739869835030675,False,0.5950984689159603,False,Small
cross_group,75,deep_learning,f1_score,0.7402016730271787,0.09995448549300905,15,0.6857790702446348,0.07069529036756023,15,-0.05442260278254385,-7.352402023082913,1.777928972771353,0.0971339358982671,paired_ttest,30.0,0.0946044921875,0.6286544377169798,0.6,0.007655808318750842,15.489902189499087,0.5021442194932676,False,False,True,0.1714128280557655,False,0.17059826460040983,False,Medium
cross_group,75,deep_learning,auc_roc,0.9660976080246912,0.01950301736388456,15,0.9470839763374486,0.02676170983210886,15,-0.019013631687242682,-1.9680859914474331,2.6212079906484047,0.020128514780207336,paired_ttest,22.0,0.0301513671875,0.8120158541688816,0.4666666666666667,0.07546400948132746,3.1974695940846445,0.1964522124429121,True,True,False,0.05378405202087918,False,0.07438562628331491,False,Large
cross_group,75,deep_learning,auc_pr,0.8718154170889642,0.05778392473806532,15,0.8258139070211786,0.04254992409762368,15,-0.04600151006778552,-5.276519451948544,3.3727627912952634,0.004553028124580577,paired_ttest,13.0,0.00537109375,0.9065786405103078,0.6666666666666666,0.0018373939965002021,15.8020442605821,0.43730109096358605,True,True,True,0.019769727383047244,True,0.023018973214285712,True,Large
cross_group,75,deep_learning,balanced_accuracy,0.804861111111111,0.0639450571668899,15,0.7815586419753086,0.05661412039495611,15,-0.023302469135802473,-2.8952161825328355,1.1430424096120408,0.2721917192297368,paired_ttest,41.5,0.29328555139466594,0.385860409128861,0.4666666666666667,0.07546400948132746,12.94717826760575,0.4559070608104203,False,False,False,0.38222666955665163,False,0.4189793591352371,False,Small
cross_group,100,svm,accuracy,0.9305555555555557,0.0026895717681995855,15,0.9208333333333332,0.008943440000783776,15,-0.00972222222222252,-1.044776119403017,4.151647974542481,0.0009784199417889586,paired_ttest,6.0,0.002108973685263276,1.4722284320316181,0.6666666666666666,0.0018373939965002021,7.269818528052494,0.21354412210178422,True,True,True,0.006723815030892636,True,0.012251525794068277,True,Large
cross_group,100,svm,precision,1.0,0.0,15,1.0,0.0,15,0.0,0.0,,,paired_ttest,0.0,,,0.0,1.0,0.0,0.0,False,False,False,,,,,
